name,code,division_type,codename,district_code
Anh Sơn,16579,xã,xa_anh_son,407
Ngọc Lĩnh,16582,xã,xa_ngoc_linh,407
Hải An,16585,phường,phuong_hai_an,407
Các Sơn,16591,xã,xa_cac_son,407
Tân Dân,16594,phường,phuong_tan_dan,407
Hải Lĩnh,16597,phường,phuong_hai_linh,407
Định Hải,16600,xã,xa_dinh_hai,407
Phú Sơn,16603,xã,xa_phu_son,407
Ninh Hải,16606,phường,phuong_ninh_hai,407
Nguyên Bình,16609,phường,phuong_nguyen_binh,407
Hải Nhân,16612,xã,xa_hai_nhan,407
Bình Minh,16618,phường,phuong_binh_minh,407
Hải Thanh,16621,phường,phuong_hai_thanh,407
Phú Lâm,16624,xã,xa_phu_lam,407
Xuân Lâm,16627,phường,phuong_xuan_lam,407
Trúc Lâm,16630,phường,phuong_truc_lam,407
Hải Bình,16633,phường,phuong_hai_binh,407
Tân Trường,16636,xã,xa_tan_truong,407
Tùng Lâm,16639,xã,xa_tung_lam,407
Tĩnh Hải,16642,phường,phuong_tinh_hai,407
Mai Lâm,16645,phường,phuong_mai_lam,407
Trường Lâm,16648,xã,xa_truong_lam,407
Hải Yến,16651,xã,xa_hai_yen,407
Hải Thượng,16654,phường,phuong_hai_thuong,407
Nghi Sơn,16657,xã,xa_nghi_son,407
Hải Hà,16660,xã,xa_hai_ha,407
Đông Vĩnh,16663,phường,phuong_dong_vinh,412
Huy Tập,16666,phường,phuong_ha_huy_tap,412
Lê Lợi,16669,phường,phuong_le_loi,412
Quán Bàu,16670,phường,phuong_quan_bau,412
Hưng Bình,16672,phường,phuong_hung_binh,412
Hưng Phúc,16673,phường,phuong_hung_phuc,412
Hưng Dũng,16675,phường,phuong_hung_dung,412
Cửa Nam,16678,phường,phuong_cua_nam,412
Quang Trung,16681,phường,phuong_quang_trung,412
Đội Cung,16684,phường,phuong_doi_cung,412
Lê Mao,16687,phường,phuong_le_mao,412
Trường Thi,16690,phường,phuong_truong_thi,412
Bến Thủy,16693,phường,phuong_ben_thuy,412
Hồng Sơn,16696,phường,phuong_hong_son,412
Trung Đô,16699,phường,phuong_trung_do,412
Nghi Phú,16702,xã,xa_nghi_phu,412
Hưng Đông,16705,xã,xa_hung_dong,412
Hưng Lộc,16708,xã,xa_hung_loc,412
Hưng Hòa,16711,xã,xa_hung_hoa,412
Vinh Tân,16714,phường,phuong_vinh_tan,412
Nghi Liên,17908,xã,xa_nghi_lien,412
Nghi Ân,17914,xã,xa_nghi_an,412
Nghi Kim,17920,xã,xa_nghi_kim,412
Nghi Đức,17923,xã,xa_nghi_duc,412
Hưng Chính,18013,xã,xa_hung_chinh,412
Nghi Thuỷ,16717,phường,phuong_nghi_thuy,413
Nghi Tân,16720,phường,phuong_nghi_tan,413
Thu Thuỷ,16723,phường,phuong_thu_thuy,413
Nghi Hòa,16726,phường,phuong_nghi_hoa,413
Nghi Hải,16729,phường,phuong_nghi_hai,413
Nghi Hương,16732,phường,phuong_nghi_huong,413
Nghi Thu,16735,phường,phuong_nghi_thu,413
Hoà Hiếu,16939,phường,phuong_hoa_hieu,414
Quang Phong,16993,phường,phuong_quang_phong,414
Quang Tiến,16994,phường,phuong_quang_tien,414
Long Sơn,17003,phường,phuong_long_son,414
Nghĩa Tiến,17005,xã,xa_nghia_tien,414
Nghĩa Mỹ,17008,xã,xa_nghia_my,414
Tây Hiếu,17011,xã,xa_tay_hieu,414
Nghĩa Thuận,17014,xã,xa_nghia_thuan,414
Đông Hiếu,17017,xã,xa_dong_hieu,414
Kim Sơn,16738,thị trấn,thi_tran_kim_son,415
Thông Thụ,16741,xã,xa_thong_thu,415
Đồng Văn,16744,xã,xa_dong_van,415
Hạnh Dịch,16747,xã,xa_hanh_dich,415
Tiền Phong,16750,xã,xa_tien_phong,415
Nậm Giải,16753,xã,xa_nam_giai,415
Tri Lễ,16756,xã,xa_tri_le,415
Châu Kim,16759,xã,xa_chau_kim,415
Mường Nọc,16763,xã,xa_muong_noc,415
Châu Thôn,16765,xã,xa_chau_thon,415
Nậm Nhoóng,16768,xã,xa_nam_nhoong,415
Quang Phong,16771,xã,xa_quang_phong,415
Căm Muộn,16774,xã,xa_cam_muon,415
Tân Lạc,16777,thị trấn,thi_tran_tan_lac,416
Châu Bính,16780,xã,xa_chau_binh,416
Châu Thuận,16783,xã,xa_chau_thuan,416
Châu Hội,16786,xã,xa_chau_hoi,416
Châu Nga,16789,xã,xa_chau_nga,416
Châu Tiến,16792,xã,xa_chau_tien,416
Châu Hạnh,16795,xã,xa_chau_hanh,416
Châu Thắng,16798,xã,xa_chau_thang,416
Châu Phong,16801,xã,xa_chau_phong,416
Châu Bình,16804,xã,xa_chau_binh,416
Châu Hoàn,16807,xã,xa_chau_hoan,416
Diên Lãm,16810,xã,xa_dien_lam,416
Mường Xén,16813,thị trấn,thi_tran_muong_xen,417
Mỹ Lý,16816,xã,xa_my_ly,417
Bắc Lý,16819,xã,xa_bac_ly,417
Keng Đu,16822,xã,xa_keng_du,417
Đoọc Mạy,16825,xã,xa_dooc_may,417
Huồi Tụ,16828,xã,xa_huoi_tu,417
Mường Lống,16831,xã,xa_muong_long,417
Na Loi,16834,xã,xa_na_loi,417
Nậm Cắn,16837,xã,xa_nam_can,417
Bảo Nam,16840,xã,xa_bao_nam,417
Phà Đánh,16843,xã,xa_pha_danh,417
Bảo Thắng,16846,xã,xa_bao_thang,417
Hữu Lập,16849,xã,xa_huu_lap,417
Tà Cạ,16852,xã,xa_ta_ca,417
Chiêu Lưu,16855,xã,xa_chieu_luu,417
Mường Típ,16858,xã,xa_muong_tip,417
Hữu Kiệm,16861,xã,xa_huu_kiem,417
Tây Sơn,16864,xã,xa_tay_son,417
Mường Ải,16867,xã,xa_muong_ai,417
Na Ngoi,16870,xã,xa_na_ngoi,417
Nậm Càn,16873,xã,xa_nam_can,417
Thạch Giám,16876,thị trấn,thi_tran_thach_giam,418
Mai Sơn,16879,xã,xa_mai_son,418
Nhôn Mai,16882,xã,xa_nhon_mai,418
Hữu Khuông,16885,xã,xa_huu_khuong,418
Yên Tĩnh,16900,xã,xa_yen_tinh,418
Nga My,16903,xã,xa_nga_my,418
Xiêng My,16904,xã,xa_xieng_my,418
Lưỡng Minh,16906,xã,xa_luong_minh,418
Yên Hòa,16909,xã,xa_yen_hoa,418
Yên Na,16912,xã,xa_yen_na,418
Lưu Kiền,16915,xã,xa_luu_kien,418
Xá Lượng,16921,xã,xa_xa_luong,418
Tam Thái,16924,xã,xa_tam_thai,418
Tam Đình,16927,xã,xa_tam_dinh,418
Yên Thắng,16930,xã,xa_yen_thang,418
Tam Quang,16933,xã,xa_tam_quang,418
Tam Hợp,16936,xã,xa_tam_hop,418
Nghĩa Đàn,16941,thị trấn,thi_tran_nghia_dan,419
Nghĩa Mai,16942,xã,xa_nghia_mai,419
Nghĩa Yên,16945,xã,xa_nghia_yen,419
Nghĩa Lạc,16948,xã,xa_nghia_lac,419
Nghĩa Lâm,16951,xã,xa_nghia_lam,419
Nghĩa Sơn,16954,xã,xa_nghia_son,419
Nghĩa Lợi,16957,xã,xa_nghia_loi,419
Nghĩa Bình,16960,xã,xa_nghia_binh,419
Nghĩa Thọ,16963,xã,xa_nghia_tho,419
Nghĩa Minh,16966,xã,xa_nghia_minh,419
Nghĩa Phú,16969,xã,xa_nghia_phu,419
Nghĩa Hưng,16972,xã,xa_nghia_hung,419
Nghĩa Hồng,16975,xã,xa_nghia_hong,419
Nghĩa Thịnh,16978,xã,xa_nghia_thinh,419
Nghĩa Trung,16981,xã,xa_nghia_trung,419
Nghĩa Hội,16984,xã,xa_nghia_hoi,419
Nghĩa Thành,16987,xã,xa_nghia_thanh,419
Nghĩa Hiếu,16996,xã,xa_nghia_hieu,419
Nghĩa Đức,17020,xã,xa_nghia_duc,419
Nghĩa An,17023,xã,xa_nghia_an,419
Nghĩa Long,17026,xã,xa_nghia_long,419
Nghĩa Lộc,17029,xã,xa_nghia_loc,419
Nghĩa Khánh,17032,xã,xa_nghia_khanh,419
Quỳ Hợp,17035,thị trấn,thi_tran_quy_hop,420
Yên Hợp,17038,xã,xa_yen_hop,420
Châu Tiến,17041,xã,xa_chau_tien,420
Châu Hồng,17044,xã,xa_chau_hong,420
Đồng Hợp,17047,xã,xa_dong_hop,420
Châu Thành,17050,xã,xa_chau_thanh,420
Liên Hợp,17053,xã,xa_lien_hop,420
Châu Lộc,17056,xã,xa_chau_loc,420
Tam Hợp,17059,xã,xa_tam_hop,420
Châu Cường,17062,xã,xa_chau_cuong,420
Châu Quang,17065,xã,xa_chau_quang,420
Thọ Hợp,17068,xã,xa_tho_hop,420
Minh Hợp,17071,xã,xa_minh_hop,420
Nghĩa Xuân,17074,xã,xa_nghia_xuan,420
Châu Thái,17077,xã,xa_chau_thai,420
Châu Đình,17080,xã,xa_chau_dinh,420
Văn Lợi,17083,xã,xa_van_loi,420
Nam Sơn,17086,xã,xa_nam_son,420
Châu Lý,17089,xã,xa_chau_ly,420
Hạ Sơn,17092,xã,xa_ha_son,420
Bắc Sơn,17095,xã,xa_bac_son,420
Cầu Giát,17098,thị trấn,thi_tran_cau_giat,421
Quỳnh Thắng,17101,xã,xa_quynh_thang,421
Quỳnh Tân,17119,xã,xa_quynh_tan,421
Quỳnh Châu,17122,xã,xa_quynh_chau,421
Tân Sơn,17140,xã,xa_tan_son,421
Quỳnh Văn,17143,xã,xa_quynh_van,421
Ngọc Sơn,17146,xã,xa_ngoc_son,421
Quỳnh Tam,17149,xã,xa_quynh_tam,421
Quỳnh Hoa,17152,xã,xa_quynh_hoa,421
Quỳnh Thạch,17155,xã,xa_quynh_thach,421
Quỳnh Bảng,17158,xã,xa_quynh_bang,421
Quỳnh Mỹ,17161,xã,xa_quynh_my,421
Quỳnh Thanh,17164,xã,xa_quynh_thanh,421
Quỳnh Hậu,17167,xã,xa_quynh_hau,421
Quỳnh Lâm,17170,xã,xa_quynh_lam,421
Quỳnh Đôi,17173,xã,xa_quynh_doi,421
Quỳnh Lương,17176,xã,xa_quynh_luong,421
Quỳnh Hồng,17179,xã,xa_quynh_hong,421
Quỳnh Yên,17182,xã,xa_quynh_yen,421
Quỳnh Bá,17185,xã,xa_quynh_ba,421
Quỳnh Minh,17188,xã,xa_quynh_minh,421
Quỳnh Diễn,17191,xã,xa_quynh_dien,421
Quỳnh Hưng,17194,xã,xa_quynh_hung,421
Quỳnh Giang,17197,xã,xa_quynh_giang,421
Quỳnh Ngọc,17200,xã,xa_quynh_ngoc,421
Quỳnh Nghĩa,17203,xã,xa_quynh_nghia,421
An Hòa,17206,xã,xa_an_hoa,421
Tiến Thủy,17209,xã,xa_tien_thuy,421
Sơn Hải,17212,xã,xa_son_hai,421
Quỳnh Thọ,17215,xã,xa_quynh_tho,421
Quỳnh Thuận,17218,xã,xa_quynh_thuan,421
Quỳnh Long,17221,xã,xa_quynh_long,421
Tân Thắng,17224,xã,xa_tan_thang,421
Con Cuông,17227,thị trấn,thi_tran_con_cuong,422
Bình Chuẩn,17230,xã,xa_binh_chuan,422
Lạng Khê,17233,xã,xa_lang_khe,422
Cam Lâm,17236,xã,xa_cam_lam,422
Thạch Ngàn,17239,xã,xa_thach_ngan,422
Đôn Phục,17242,xã,xa_don_phuc,422
Mậu Đức,17245,xã,xa_mau_duc,422
Châu Khê,17248,xã,xa_chau_khe,422
Chi Khê,17251,xã,xa_chi_khe,422
Bồng Khê,17254,xã,xa_bong_khe,422
Yên Khê,17257,xã,xa_yen_khe,422
Lục Dạ,17260,xã,xa_luc_da,422
Môn Sơn,17263,xã,xa_mon_son,422
Tân Kỳ,17266,thị trấn,thi_tran_tan_ky,423
Tân Hợp,17269,xã,xa_tan_hop,423
Tân Phú,17272,xã,xa_tan_phu,423
Tân Xuân,17275,xã,xa_tan_xuan,423
Giai Xuân,17278,xã,xa_giai_xuan,423
Nghĩa Bình,17281,xã,xa_nghia_binh,423
Nghĩa Đồng,17284,xã,xa_nghia_dong,423
Đồng Văn,17287,xã,xa_dong_van,423
Nghĩa Thái,17290,xã,xa_nghia_thai,423
Nghĩa Hợp,17293,xã,xa_nghia_hop,423
Nghĩa Hoàn,17296,xã,xa_nghia_hoan,423
Nghĩa Phúc,17299,xã,xa_nghia_phuc,423
Tiên Kỳ,17302,xã,xa_tien_ky,423
Tân An,17305,xã,xa_tan_an,423
Nghĩa Dũng,17308,xã,xa_nghia_dung,423
Tân Long,17311,xã,xa_tan_long,423
Kỳ Sơn,17314,xã,xa_ky_son,423
Hương Sơn,17317,xã,xa_huong_son,423
Kỳ Tân,17320,xã,xa_ky_tan,423
Phú Sơn,17323,xã,xa_phu_son,423
Tân Hương,17325,xã,xa_tan_huong,423
Nghĩa Hành,17326,xã,xa_nghia_hanh,423
Anh Sơn,17329,thị trấn,thi_tran_anh_son,424
Thọ Sơn,17332,xã,xa_tho_son,424
Thành Sơn,17335,xã,xa_thanh_son,424
Bình Sơn,17338,xã,xa_binh_son,424
Tam Sơn,17341,xã,xa_tam_son,424
Đỉnh Sơn,17344,xã,xa_dinh_son,424
Hùng Sơn,17347,xã,xa_hung_son,424
Cẩm Sơn,17350,xã,xa_cam_son,424
Đức Sơn,17353,xã,xa_duc_son,424
Tường Sơn,17356,xã,xa_tuong_son,424
Hoa Sơn,17357,xã,xa_hoa_son,424
Tào Sơn,17359,xã,xa_tao_son,424
Vĩnh Sơn,17362,xã,xa_vinh_son,424
Lạng Sơn,17365,xã,xa_lang_son,424
Hội Sơn,17368,xã,xa_hoi_son,424
Thạch Sơn,17371,xã,xa_thach_son,424
Phúc Sơn,17374,xã,xa_phuc_son,424
Long Sơn,17377,xã,xa_long_son,424
Khai Sơn,17380,xã,xa_khai_son,424
Lĩnh Sơn,17383,xã,xa_linh_son,424
Cao Sơn,17386,xã,xa_cao_son,424
Diễn Châu,17389,thị trấn,thi_tran_dien_chau,425
Diễn Lâm,17392,xã,xa_dien_lam,425
Diễn Đoài,17395,xã,xa_dien_doai,425
Diễn Trường,17398,xã,xa_dien_truong,425
Diễn Yên,17401,xã,xa_dien_yen,425
Diễn Hoàng,17404,xã,xa_dien_hoang,425
Diễn Hùng,17407,xã,xa_dien_hung,425
Diễn Mỹ,17410,xã,xa_dien_my,425
Diễn Hồng,17413,xã,xa_dien_hong,425
Diễn Phong,17416,xã,xa_dien_phong,425
Diễn Hải,17419,xã,xa_dien_hai,425
Diễn Tháp,17422,xã,xa_dien_thap,425
Diễn Liên,17425,xã,xa_dien_lien,425
Diễn Vạn,17428,xã,xa_dien_van,425
Diễn Kim,17431,xã,xa_dien_kim,425
Diễn Kỷ,17434,xã,xa_dien_ky,425
Diễn Xuân,17437,xã,xa_dien_xuan,425
Diễn Thái,17440,xã,xa_dien_thai,425
Diễn Đồng,17443,xã,xa_dien_dong,425
Diễn Bích,17446,xã,xa_dien_bich,425
Diễn Hạnh,17449,xã,xa_dien_hanh,425
Diễn Ngọc,17452,xã,xa_dien_ngoc,425
Diễn Quảng,17455,xã,xa_dien_quang,425
Diễn Nguyên,17458,xã,xa_dien_nguyen,425
Diễn Hoa,17461,xã,xa_dien_hoa,425
Diễn Thành,17464,xã,xa_dien_thanh,425
Diễn Phúc,17467,xã,xa_dien_phuc,425
Diễn Cát,17476,xã,xa_dien_cat,425
Diễn Thịnh,17479,xã,xa_dien_thinh,425
Diễn Tân,17482,xã,xa_dien_tan,425
Minh Châu,17485,xã,xa_minh_chau,425
Diễn Thọ,17488,xã,xa_dien_tho,425
Diễn Lợi,17491,xã,xa_dien_loi,425
Diễn Lộc,17494,xã,xa_dien_loc,425
Diễn Trung,17497,xã,xa_dien_trung,425
Diễn An,17500,xã,xa_dien_an,425
Diễn Phú,17503,xã,xa_dien_phu,425
Yên Thành,17506,thị trấn,thi_tran_yen_thanh,426
Mã Thành,17509,xã,xa_ma_thanh,426
Tiến Thành,17510,xã,xa_tien_thanh,426
Lăng Thành,17512,xã,xa_lang_thanh,426
Tân Thành,17515,xã,xa_tan_thanh,426
Đức Thành,17518,xã,xa_duc_thanh,426
Kim Thành,17521,xã,xa_kim_thanh,426
Hậu Thành,17524,xã,xa_hau_thanh,426
Hùng Thành,17525,xã,xa_hung_thanh,426
Đô Thành,17527,xã,xa_do_thanh,426
Thọ Thành,17530,xã,xa_tho_thanh,426
Quang Thành,17533,xã,xa_quang_thanh,426
Tây Thành,17536,xã,xa_tay_thanh,426
Phúc Thành,17539,xã,xa_phuc_thanh,426
Hồng Thành,17542,xã,xa_hong_thanh,426
Đồng Thành,17545,xã,xa_dong_thanh,426
Phú Thành,17548,xã,xa_phu_thanh,426
Hoa Thành,17551,xã,xa_hoa_thanh,426
Tăng Thành,17554,xã,xa_tang_thanh,426
Văn Thành,17557,xã,xa_van_thanh,426
Thịnh Thành,17560,xã,xa_thinh_thanh,426
Hợp Thành,17563,xã,xa_hop_thanh,426
Xuân Thành,17566,xã,xa_xuan_thanh,426
Bắc Thành,17569,xã,xa_bac_thanh,426
Nhân Thành,17572,xã,xa_nhan_thanh,426
Trung Thành,17575,xã,xa_trung_thanh,426
Long Thành,17578,xã,xa_long_thanh,426
Minh Thành,17581,xã,xa_minh_thanh,426
Nam Thành,17584,xã,xa_nam_thanh,426
Vĩnh Thành,17587,xã,xa_vinh_thanh,426
Lý Thành,17590,xã,xa_ly_thanh,426
Khánh Thành,17593,xã,xa_khanh_thanh,426
Viên Thành,17596,xã,xa_vien_thanh,426
Đại Thành,17599,xã,xa_dai_thanh,426
Liên Thành,17602,xã,xa_lien_thanh,426
Bảo Thành,17605,xã,xa_bao_thanh,426
Mỹ Thành,17608,xã,xa_my_thanh,426
Công Thành,17611,xã,xa_cong_thanh,426
Sơn Thành,17614,xã,xa_son_thanh,426
Đô Lương,17617,thị trấn,thi_tran_do_luong,427
Sơn Đông,17619,xã,xa_giang_son_dong,427
Sơn Tây,17620,xã,xa_giang_son_tay,427
Lam Sơn,17623,xã,xa_lam_son,427
Bồi Sơn,17626,xã,xa_boi_son,427
Hồng Sơn,17629,xã,xa_hong_son,427
Bài Sơn,17632,xã,xa_bai_son,427
Ngọc Sơn,17635,xã,xa_ngoc_son,427
Bắc Sơn,17638,xã,xa_bac_son,427
Tràng Sơn,17641,xã,xa_trang_son,427
Thượng Sơn,17644,xã,xa_thuong_son,427
Hòa Sơn,17647,xã,xa_hoa_son,427
Đặng Sơn,17650,xã,xa_dang_son,427
Đông Sơn,17653,xã,xa_dong_son,427
Nam Sơn,17656,xã,xa_nam_son,427
Lưu Sơn,17659,xã,xa_luu_son,427
Yên Sơn,17662,xã,xa_yen_son,427
Văn Sơn,17665,xã,xa_van_son,427
Đà Sơn,17668,xã,xa_da_son,427
Lạc Sơn,17671,xã,xa_lac_son,427
Tân Sơn,17674,xã,xa_tan_son,427
Thái Sơn,17677,xã,xa_thai_son,427
Quang Sơn,17680,xã,xa_quang_son,427
Thịnh Sơn,17683,xã,xa_thinh_son,427
Trung Sơn,17686,xã,xa_trung_son,427
Xuân Sơn,17689,xã,xa_xuan_son,427
Minh Sơn,17692,xã,xa_minh_son,427
Thuận Sơn,17695,xã,xa_thuan_son,427
Nhân Sơn,17698,xã,xa_nhan_son,427
Hiến Sơn,17701,xã,xa_hien_son,427
Mỹ Sơn,17704,xã,xa_my_son,427
Trù Sơn,17707,xã,xa_tru_son,427
Đại Sơn,17710,xã,xa_dai_son,427
Thanh Chương,17713,thị trấn,thi_tran_thanh_chuong,428
Cát Văn,17716,xã,xa_cat_van,428
Thanh Nho,17719,xã,xa_thanh_nho,428
Hạnh Lâm,17722,xã,xa_hanh_lam,428
Thanh Sơn,17723,xã,xa_thanh_son,428
Thanh Hòa,17725,xã,xa_thanh_hoa,428
Phong Thịnh,17728,xã,xa_phong_thinh,428
Thanh Phong,17731,xã,xa_thanh_phong,428
Thanh Mỹ,17734,xã,xa_thanh_my,428
Thanh Tiên,17737,xã,xa_thanh_tien,428
Thanh Liên,17743,xã,xa_thanh_lien,428
Đại Đồng,17749,xã,xa_dai_dong,428
Thanh Đồng,17752,xã,xa_thanh_dong,428
Thanh Ngọc,17755,xã,xa_thanh_ngoc,428
Thanh Hương,17758,xã,xa_thanh_huong,428
Ngọc Lâm,17759,xã,xa_ngoc_lam,428
Thanh Lĩnh,17761,xã,xa_thanh_linh,428
Đồng Văn,17764,xã,xa_dong_van,428
Ngọc Sơn,17767,xã,xa_ngoc_son,428
Thanh Thịnh,17770,xã,xa_thanh_thinh,428
Thanh An,17773,xã,xa_thanh_an,428
Thanh Chi,17776,xã,xa_thanh_chi,428
Xuân Tường,17779,xã,xa_xuan_tuong,428
Thanh Dương,17782,xã,xa_thanh_duong,428
Thanh Lương,17785,xã,xa_thanh_luong,428
Thanh Khê,17788,xã,xa_thanh_khe,428
Võ Liệt,17791,xã,xa_vo_liet,428
Thanh Long,17794,xã,xa_thanh_long,428
Thanh Thủy,17797,xã,xa_thanh_thuy,428
Thanh Khai,17800,xã,xa_thanh_khai,428
Thanh Yên,17803,xã,xa_thanh_yen,428
Thanh Hà,17806,xã,xa_thanh_ha,428
Thanh Giang,17809,xã,xa_thanh_giang,428
Thanh Tùng,17812,xã,xa_thanh_tung,428
Thanh Lâm,17815,xã,xa_thanh_lam,428
Thanh Mai,17818,xã,xa_thanh_mai,428
Thanh Xuân,17821,xã,xa_thanh_xuan,428
Thanh Đức,17824,xã,xa_thanh_duc,428
Quán Hành,17827,thị trấn,thi_tran_quan_hanh,429
Nghi Văn,17830,xã,xa_nghi_van,429
Nghi Yên,17833,xã,xa_nghi_yen,429
Nghi Tiến,17836,xã,xa_nghi_tien,429
Nghi Hưng,17839,xã,xa_nghi_hung,429
Nghi Đồng,17842,xã,xa_nghi_dong,429
Nghi Thiết,17845,xã,xa_nghi_thiet,429
Nghi Lâm,17848,xã,xa_nghi_lam,429
Nghi Quang,17851,xã,xa_nghi_quang,429
Nghi Kiều,17854,xã,xa_nghi_kieu,429
Nghi Mỹ,17857,xã,xa_nghi_my,429
Nghi Phương,17860,xã,xa_nghi_phuong,429
Nghi Thuận,17863,xã,xa_nghi_thuan,429
Nghi Long,17866,xã,xa_nghi_long,429
Nghi Xá,17869,xã,xa_nghi_xa,429
Nghi Hoa,17875,xã,xa_nghi_hoa,429
Khánh Hợp,17878,xã,xa_khanh_hop,429
Nghi Thịnh,17881,xã,xa_nghi_thinh,429
Công Bắc,17884,xã,xa_nghi_cong_bac,429
Công Nam,17887,xã,xa_nghi_cong_nam,429
Nghi Thạch,17890,xã,xa_nghi_thach,429
Nghi Trung,17893,xã,xa_nghi_trung,429
Nghi Trường,17896,xã,xa_nghi_truong,429
Nghi Diên,17899,xã,xa_nghi_dien,429
Nghi Phong,17902,xã,xa_nghi_phong,429
Nghi Xuân,17905,xã,xa_nghi_xuan,429
Nghi Vạn,17911,xã,xa_nghi_van,429
Phúc Thọ,17917,xã,xa_phuc_tho,429
Nghi Thái,17926,xã,xa_nghi_thai,429
Nam Hưng,17932,xã,xa_nam_hung,430
Nam Nghĩa,17935,xã,xa_nam_nghia,430
Nam Thanh,17938,xã,xa_nam_thanh,430
Nam Anh,17941,xã,xa_nam_anh,430
Nam Xuân,17944,xã,xa_nam_xuan,430
Nam Thái,17947,xã,xa_nam_thai,430
Nam Đàn,17950,thị trấn,thi_tran_nam_dan,430
Nam Lĩnh,17953,xã,xa_nam_linh,430
Nam Giang,17956,xã,xa_nam_giang,430
Xuân Hòa,17959,xã,xa_xuan_hoa,430
Hùng Tiến,17962,xã,xa_hung_tien,430
Tân Lộc,17968,xã,xa_thuong_tan_loc,430
Kim Liên,17971,xã,xa_kim_lien,430
Hồng Long,17977,xã,xa_hong_long,430
Xuân Lâm,17980,xã,xa_xuan_lam,430
Nam Cát,17983,xã,xa_nam_cat,430
Khánh Sơn,17986,xã,xa_khanh_son,430
Phúc Cường,17989,xã,xa_trung_phuc_cuong,430
Nam Kim,17998,xã,xa_nam_kim,430
Hưng Nguyên,18001,thị trấn,thi_tran_hung_nguyen,431
Hưng Trung,18004,xã,xa_hung_trung,431
Hưng Yên,18007,xã,xa_hung_yen,431
Yên Bắc,18008,xã,xa_hung_yen_bac,431
Hưng Tây,18010,xã,xa_hung_tay,431
Hưng Đạo,18016,xã,xa_hung_dao,431
Hưng Mỹ,18019,xã,xa_hung_my,431
Hưng Thịnh,18022,xã,xa_hung_thinh,431
Hưng Lĩnh,18025,xã,xa_hung_linh,431
Hưng Thông,18028,xã,xa_hung_thong,431
Hưng Tân,18031,xã,xa_hung_tan,431
Hưng Lợi,18034,xã,xa_hung_loi,431
Hưng Nghĩa,18037,xã,xa_hung_nghia,431
Hưng Phúc,18040,xã,xa_hung_phuc,431
Long Xá,18043,xã,xa_long_xa,431
Châu Nhân,18052,xã,xa_chau_nhan,431
Xuân Lam,18055,xã,xa_xuan_lam,431
Hưng Thành,18064,xã,xa_hung_thanh,431
Quỳnh Vinh,17104,xã,xa_quynh_vinh,432
Quỳnh Lộc,17107,xã,xa_quynh_loc,432
Quỳnh Thiện,17110,phường,phuong_quynh_thien,432
Quỳnh Lập,17113,xã,xa_quynh_lap,432
Quỳnh Trang,17116,xã,xa_quynh_trang,432
Mai Hùng,17125,phường,phuong_mai_hung,432
Quỳnh Dị,17128,phường,phuong_quynh_di,432
Quỳnh Xuân,17131,phường,phuong_quynh_xuan,432
Quỳnh Phương,17134,phường,phuong_quynh_phuong,432
Quỳnh Liên,17137,xã,xa_quynh_lien,432
Trần Phú,18070,phường,phuong_tran_phu,436
Nam Hà,18073,phường,phuong_nam_ha,436
Bắc Hà,18076,phường,phuong_bac_ha,436
Nguyễn Du,18077,phường,phuong_nguyen_du,436
Tân Giang,18079,phường,phuong_tan_giang,436
Đại Nài,18082,phường,phuong_dai_nai,436
Huy Tập,18085,phường,phuong_ha_huy_tap,436
Thạch Trung,18088,xã,xa_thach_trung,436
Thạch Quý,18091,phường,phuong_thach_quy,436
Thạch Linh,18094,phường,phuong_thach_linh,436
Văn Yên,18097,phường,phuong_van_yen,436
Thạch Hạ,18100,xã,xa_thach_ha,436
Đồng Môn,18103,xã,xa_dong_mon,436
Thạch Hưng,18109,xã,xa_thach_hung,436
Thạch Bình,18112,xã,xa_thach_binh,436
Bắc Hồng,18115,phường,phuong_bac_hong,437
Nam Hồng,18118,phường,phuong_nam_hong,437
Trung Lương,18121,phường,phuong_trung_luong,437
Đức Thuận,18124,phường,phuong_duc_thuan,437
Đậu Liêu,18127,phường,phuong_dau_lieu,437
Thuận Lộc,18130,xã,xa_thuan_loc,437
Phố Châu,18133,thị trấn,thi_tran_pho_chau,439
Tây Sơn,18136,thị trấn,thi_tran_tay_son,439
Sơn Hồng,18139,xã,xa_son_hong,439
Sơn Tiến,18142,xã,xa_son_tien,439
Sơn Lâm,18145,xã,xa_son_lam,439
Sơn Lễ,18148,xã,xa_son_le,439
Sơn Giang,18157,xã,xa_son_giang,439
Sơn Lĩnh,18160,xã,xa_son_linh,439
Hòa Thịnh,18163,xã,xa_an_hoa_thinh,439
Sơn Tây,18172,xã,xa_son_tay,439
Sơn Ninh,18175,xã,xa_son_ninh,439
Sơn Châu,18178,xã,xa_son_chau,439
Mỹ Hà,18181,xã,xa_tan_my_ha,439
Quang Diệm,18184,xã,xa_quang_diem,439
Sơn Trung,18187,xã,xa_son_trung,439
Sơn Bằng,18190,xã,xa_son_bang,439
Sơn Bình,18193,xã,xa_son_binh,439
Sơn Kim 1,18196,xã,xa_son_kim_1,439
Sơn Kim 2,18199,xã,xa_son_kim_2,439
Sơn Trà,18202,xã,xa_son_tra,439
Sơn Long,18205,xã,xa_son_long,439
Kim Hoa,18211,xã,xa_kim_hoa,439
Sơn Hàm,18214,xã,xa_son_ham,439
Sơn Phú,18217,xã,xa_son_phu,439
Sơn Trường,18223,xã,xa_son_truong,439
